,index,Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
3725,7443,Kavi Kalidas,1959,139.0,"Drama, Musical",7.1,17,S.N. Tripathi,Bharat Bhushan,Nirupa Roy,Anita Guha
3726,7448,Kaya Palat,1983,121.0,"Comedy, Fantasy",6.7,14,Satyen Bose,Suresh Chatwal,Anoop Kumar,Ashok Kumar
3727,7450,Kayda Kanoon,1993,150.0,"Action, Crime, Drama",5.0,504,Pradeep Maini,Akshay Kumar,Sudesh Berry,Ashwini Bhave
3728,7452,Kedarnath,2018,116.0,"Drama, Romance",6.9,11446,Abhishek Kapoor,Sushant Singh Rajput,Sara Ali Khan,Nitish Bharadwaj
3729,7454,Keemat,1973,132.0,Action,6.8,48,Ravikant Nagaich,Dharmendra,Rekha,Prem Chopra
3730,7456,Keemat: They Are Back,1998,162.0,"Action, Comedy, Drama",5.7,1146,Sameer Malkan,Akshay Kumar,Raveena Tandon,Saif Ali Khan
3731,7462,Kehta Hai Yeh Dil,2020,116.0,"Comedy, Drama",3.3,10,R.k. Sharma,Ranbeeir Kalsi,Sharvani Sahay,Elena Tuteja
3732,7463,Kehtaa Hai Dil Baar Baar,2002,119.0,"Comedy, Drama, Romance",4.7,182,Rahul Dholakia,Paresh Rawal,Jimmy Sheirgill,Kim Sharma
3733,7464,Kerry on Kutton,2016,125.0,Drama,5.7,216,Ashok Yadav,Bhavana Singh Chauhan,Satyajeet Dubey,Aradhana Jagota
3734,7465,Kesari,2019,150.0,"Action, Drama, History",7.4,15660,Anurag Singh,Akshay Kumar,Parineeti Chopra,Suvinder Vicky
3735,7466,Kevi Rite Jaish,2012,128.0,"Comedy, Family",8.1,869,Abhishek Jain,Tom Alter,Abhinay Banker,Raju Barot
3736,7468,Khaali Peeli,2020,119.0,"Action, Comedy, Romance",2.3,8106,Maqbool Khan,Ishaan Khattar,Ananya Panday,Jaideep Ahlawat
3737,7469,Khaan Dost,1976,157.0,"Action, Crime, Drama",5.6,38,Dulal Guha,Raj Kapoor,Shatrughan Sinha,Mithu Mukherjee
3738,7471,Khabardar,1984,167.0,Family,5.9,23,Rama Rao Tatineni,Amitabh Bachchan,Kamal Haasan,Jaya Prada
3739,7476,Khajoor Pe Atke,2018,119.0,Comedy,5.6,221,Harsh Chhaya,Vinay Pathak,Suneeta Sengupta,Alka Amin
3740,7480,Khakee,2004,174.0,"Action, Crime, Drama",7.4,15192,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Ajay Devgn
3741,7481,Khal Nayak,1993,190.0,"Action, Adventure, Crime",7.2,3064,Subhash Ghai,Sanjay Dutt,Madhuri Dixit,Jackie Shroff
3742,7482,Khalifa,1976,140.0,"Action, Crime, Drama",5.7,15,Prakash Mehra,Randhir Kapoor,Rekha,I.S. Johar
3743,7483,Khallas: The Beginning of End,2007,121.0,"Crime, Drama, Romance",4.0,11,Sumeet Chawla,Nikita Anand,Sanjeev Dabholkar,Raj Hussein
3744,7484,Khallballi: Fun Unlimited,2008,133.43912352005654,"Comedy, Thriller",5.8,18,Ajay Chandhok,Nikhil Dwivedi,Sada,Shruti Seth
3745,7485,Khalli Balli,2019,133.43912352005654,"Comedy, Horror",5.2,5,Manoj Sharma,Kainaat Arora,Asrani,Mini Bansal
3746,7486,Khal-Naaikaa,1993,147.0,"Crime, Drama, Thriller",3.7,141,Saawan Kumar Tak,Jeetendra,Jaya Prada,Anu Agrawal
3747,7487,Khalnayak,2004,74.0,Action,6.3,12,Kishan Shah,Satnam Kaur,Kashish Khurana,Karishma
3748,7489,Khamiyaza: Journey of a Common Man,2019,130.0,"Action, Drama",4.6,20,Deekshit Kaul,Heramb Tripathi,Piyali Munshi,Alok Chaturvedi
3749,7490,Khamosh,1986,101.0,"Mystery, Thriller",7.5,944,Vidhu Vinod Chopra,Shabana Azmi,Amol Palekar,Naseeruddin Shah
3750,7492,Khamosh Adalat Jaari Hai,2017,100.0,Drama,7.7,52,Ritesh Menon,Nandita Das,Pravina Bhagwat Deshpande,Ajitesh Gupta
3751,7495,Khamoshh... Khauff Ki Raat,2005,123.0,"Mystery, Thriller",3.3,245,Deepak Tijori,Shilpa Shetty Kundra,Juhi Chawla,Shawar Ali
3752,7496,Khamoshi,1970,127.0,"Drama, Romance",7.7,546,Asit Sen,Rajesh Khanna,Waheeda Rehman,Nasir Hussain
3753,7498,Khamoshi,2019,96.0,"Horror, Thriller",3.5,239,Chakri Toleti,Prabhu Deva,Tamannaah Bhatia,Bhoomika Chawla
3754,7499,Khamoshi: The Musical,1996,160.0,"Drama, Musical, Romance",7.5,3110,Sanjay Leela Bhansali,Manisha Koirala,Nana Patekar,Salman Khan
3755,7500,Khamoshiyan,2015,122.0,"Drama, Horror, Romance",4.0,1220,Karan Darra,Gurmeet Choudhary,Ali Fazal,Sapna Pabbi
3756,7502,Khan kluay,2006,79.0,"Animation, Adventure, Family",5.9,1159,Kompin Kemgumnird,Tod Polson,Akshay Kumar,Anyarit Pitakkul
3757,7503,Khandaan,1942,171.0,"Drama, Family",6.2,14,Shaukat Hussain Rizvi,Noor Jehan,Pran,Ghulam Mohammed
3758,7505,Khandaan,1979,130.0,"Drama, Romance",6.5,19,Anil Ganguly,Jeetendra,Sulakshana Pandit,Bindiya Goswami
3759,7506,Khandaani Shafakhana,2019,136.0,"Comedy, Drama",4.0,1141,Shilpi Dasgupta,Sonakshi Sinha,Badshah,Varun Sharma
3760,7507,Khandan,1965,158.0,"Drama, Musical",6.9,145,A. Bhimsingh,Sunil Dutt,Nutan,Pran
3761,7509,Khandhar,1984,106.0,Drama,7.2,242,Mrinal Sen,Shabana Azmi,Annu Kapoor,Pankaj Kapur
3762,7510,Khanjar,1980,134.0,Thriller,5.8,16,Atma Ram,Navin Nischol,Reena Roy,Amjad Khan
3763,7511,Khanjar,2003,133.43912352005654,Action,3.2,60,Deepak Bahry,Chander Sharma,Sunil Shetty,Tabu
3764,7512,Khanna & Iyer,2007,103.0,Comedy,5.1,49,Hemant Hegde,Sarvar Ahuja,Aditi Sharma,Arun Bakshi
3765,7513,Khap,2011,125.0,"Drama, Thriller",5.0,104,Ajai Sinha,Rahul Jaiswal,Raj Arjun,Mohnish Bahl
3766,7522,Khatarnaak,1990,223.0,"Action, Crime, Drama",5.2,82,Bharat Rangachary,Sanjay Dutt,Anita Raj,Farha Naaz
3767,7523,Khatra,1991,133.43912352005654,"Horror, Thriller",2.8,6,H.N. Singh,Manik Irani,Goga Kapoor,Huma Khan
3768,7524,Khatron Ke Khiladi,1988,156.0,"Action, Drama",4.8,181,Rama Rao Tatineni,Dharmendra,Sanjay Dutt,Chunky Panday
3769,7525,Khatron Ke Khiladi,2001,133.43912352005654,Action,3.6,12,Imran Khalid,Ishrat Ali,Raj Babbar,Sudesh Berry
3770,7526,Khatta Meetha,1978,128.0,"Comedy, Drama",7.5,862,Basu Chatterjee,Ashok Kumar,Rakesh Roshan,Bindiya Goswami
3771,7527,Khatta Meetha,2010,157.0,"Comedy, Crime, Drama",5.7,9891,Priyadarshan,Akshay Kumar,Trisha Krishnan,Kulbhushan Kharbanda
3772,7528,Khauff,2000,124.0,"Action, Crime, Drama",4.4,361,Sanjay Gupta,Sanjay Dutt,Manisha Koirala,Sharad S. Kapoor
3773,7532,Khayal Gatha,1989,103.0,"Drama, Music",6.6,34,Kumar Shahani,Mangal Dhillon,Rajat Kapoor,Mita Vashisht
3774,7535,Khazana,1987,133.43912352005654,"Action, Crime, Drama",5.1,27,Harmesh Malhotra,Randhir Kapoor,Rekha,Bindu
3775,7536,Khazanchi,1958,51.0,Romance,5.8,12,Prem Narayan Arora,Shyama,Balraj Sahni,Chitra
3776,7537,Khazanchi,1941,171.0,Mystery,7.0,26,Moti B. Gidwani,M. Ismail,Ramola,Manorama
3777,7540,Khejdi,2018,92.0,Drama,8.1,27,Rohit Dwivedi,Priyanka Agarwal,Sahil Bhati,Bertwin Ravi Dsouza
3778,7541,Khel,1992,152.0,"Comedy, Drama, Romance",6.4,541,Rakesh Roshan,Aparajita,Prem Chopra,Madhuri Dixit
3779,7542,Khel,1950,133.43912352005654,Drama,7.8,11,S.M. Nawab,Dev Anand,Anwar,Hafiz Jehan
3780,7543,Khel,2003,174.0,"Action, Crime, Drama",4.0,467,Yusuf Khan,Sunny Deol,Sunil Shetty,Ajay Jadeja
3781,7548,Khel Khel Mein,1975,139.0,"Comedy, Mystery, Romance",7.5,367,Ravi Tandon,Rishi Kapoor,Neetu Singh,Rakesh Roshan
3782,7550,Khel Khilari Ka,1977,90.0,"Action, Thriller",6.2,49,Arjun Hingorani,Dharmendra,Shabana Azmi,Dhruv
3783,7553,Khel Mohabbat Ka,1986,133.43912352005654,Romance,6.2,13,Satish Duggal,Farooq Shaikh,Poonam Dhillon,Shakti Kapoor
3784,7555,Khel Toh Ab Shuru Hoga,2016,130.0,"Action, Thriller",5.2,10,Kunal v Singh,Ruslaan Mumtaz,Devshi Khanduri,Rohit Pathak
3785,7556,Khela,2008,97.0,"Comedy, Drama",7.2,222,Rituparno Ghosh,Haradhan Bannerjee,Manish Bhattacharya,Satbol Bhattacharya
3786,7557,Khelein Hum Jee Jaan Sey,2010,168.0,"Action, Drama, History",5.8,1249,Ashutosh Gowariker,Abhishek Bachchan,Deepika Padukone,Sikandar Kher
3787,7558,Khichdi: The Movie,2010,120.0,"Comedy, Family",7.2,2238,Aatish Kapadia,Anang Desai,Supriya Pathak,Rajeev Mehta
3788,7560,Khilaaf,1991,133.43912352005654,"Action, Comedy, Crime",5.3,76,Rajeev Nagpal,Mahesh Anand,Dina Pathak,Om Shivpuri
3789,7564,Khiladi,1992,157.0,"Action, Mystery, Romance",7.2,7726,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Akshay Kumar,Ayesha Jhulka
3790,7566,Khiladi 420,2000,157.0,"Action, Romance, Thriller",5.2,1769,Neeraj Vora,Akshay Kumar,Mahima Chaudhry,Antara Mali
3791,7567,Khiladi 786,2012,141.0,"Action, Comedy",4.3,6582,Ashish R. Mohan,Akshay Kumar,Asin Thottumkal,Himesh Reshammiya
3792,7568,Khiladi No 1,1997,133.43912352005654,Action,6.6,19,Kodanda Rami Reddy A.,Chiranjeevi,Amrish Puri,Radha
3793,7569,Khiladiyon Ka Khiladi,1996,162.0,"Action, Crime, Drama",6.0,5748,Umesh Mehra,Akshay Kumar,Rekha,Raveena Tandon
3794,7570,Khilari,1968,138.0,"Action, Sci-Fi",6.8,19,Homi Wadia,Fearless Nadia,Dilip Raj,Uma
3795,7571,Khilona,1996,133.43912352005654,"Drama, Romance",6.2,28,Deepak Pawar,Aditya Pancholi,Shakti Kapoor,Mohan Joshi
3796,7572,Khilona,1970,160.0,"Drama, Musical, Romance",7.2,327,Chander Vohra,Sanjeev Kumar,Mumtaz,Durga Khote
3797,7574,Khilona Bana Khalnayak,1995,133.43912352005654,"Comedy, Horror",6.7,166,Mahesh Kothare,Kishori Ambiye,Laxmikant Berde,Ravindra Berde
3798,7579,Khofnak Mahal,1998,133.43912352005654,Horror,2.5,11,Sushil Vyas,Brijesh,Javed Khan,Pramod Moutho
3799,7581,Khoj,1971,133.43912352005654,Action,5.5,6,Jugal Kishore,Deepak Kumar,Farida Jalal,Shatrughan Sinha
3800,7582,Khoj,1989,113.0,"Mystery, Thriller",7.1,272,Keshu Ramsay,Rishi Kapoor,Naseeruddin Shah,Kimi Katkar
3801,7583,Khoj,2017,116.0,"Crime, Mystery, Thriller",6.8,449,Arka Ganguly,Vikram Chatterjee,Shataf Figar,Poonam Gurung
3802,7584,Khokababu,2012,158.0,"Comedy, Romance",5.1,221,Shankaraiya,Ferdous Ahmed,Biswajit Chakraborty,Biplab Chatterjee
3803,7585,Khol De Meri Zuban,1989,133.43912352005654,"Comedy, Drama",5.1,18,Dada Kondke,Dinesh Hingoo,Viju Khote,Dada Kondke
3804,7587,Khoobsurat,1999,153.0,"Action, Comedy, Romance",5.3,758,Sanjay Chhel,Sanjay Dutt,Urmila Matondkar,Om Puri
3805,7588,Khoobsurat,2014,130.0,"Comedy, Romance",6.4,7877,Shashanka Ghosh,Sonam Kapoor,Fawad Khan,Ratna Pathak Shah
3806,7592,Khoon Aur Paani,1981,141.0,"Action, Drama",5.7,34,Chand,Feroz Khan,Jeetendra,Rekha
3807,7593,Khoon aur Sazaa,1985,133.43912352005654,Action,7.2,5,Hari Prasad Reddy,Seema Deo,Dilip Dhawan,Kalpana Iyer
3808,7595,Khoon Bhari Maang,1988,172.0,"Drama, Thriller, Action",6.6,1024,Rakesh Roshan,Rekha,Kabir Bedi,Sonu Walia
3809,7596,Khoon Ka Badla Khoon,1978,133.43912352005654,"Action, Thriller",6.3,11,Kalpataru,Vinod Khanna,Mahendra Sandhu,Asha Sachdev
3810,7598,Khoon Ka Karz,1991,151.0,"Action, Crime, Drama",4.8,84,Mukul Anand,Vinod Khanna,Dimple Kapadia,Rajinikanth
3811,7600,Khoon Ka Rishta,1981,117.0,Action,4.1,7,Samir Ganguly,Jeetendra,Neetu Singh,Amjad Khan
3812,7602,Khoon Kharaba,1980,133.43912352005654,Action,5.5,6,Deepak Bahry,Vinod Mehra,Bindiya Goswami,Master Bhagwan
3813,7603,Khoon Khoon,1973,133.43912352005654,"Crime, Mystery, Thriller",5.2,31,Mohammed Hussain,Mahendra Sandhu,Danny Denzongpa,Jagdeep
3814,7605,Khoon Ki Keemat,1974,126.0,"Action, Thriller",6.1,9,Shibu Mitra,Mahendra Sandhu,Neelam Mehra,Roopesh Kumar
3815,7606,Khoon Ki Pukaar,1978,133.43912352005654,"Action, Drama, Musical",5.7,18,Ramesh Ahuja,Vinod Khanna,Shabana Azmi,Aruna Irani
3816,7607,Khoon Ki Pyasi,1996,117.0,Horror,2.7,21,K.C. Handra,Rita Bhaduri,Ramesh Goyal,Javed Khan
3817,7610,Khoon Pasina,1977,210.0,"Action, Drama",6.2,357,Rakesh Kumar,Amitabh Bachchan,Vinod Khanna,Rekha
3818,7617,Khooni Ilaaka: The Prohibited Area,1999,87.0,Horror,5.6,21,Jitendra Chawda,Kishore Anand Bhanushali,Arif Khan,Anil Nagrath
3819,7618,Khooni Insaan,1988,133.43912352005654,Thriller,3.9,8,Priyadarshan,Mohanlal,Renjini,Nedumudi Venu
3820,7622,Khooni Kaala Jadu,2000,133.43912352005654,Horror,5.9,11,R. Mittal,Birbal,Jr. Shah Rukh Khan,Mehnaj
3821,7629,Khooni Mahal,1987,133.43912352005654,Horror,5.8,36,Mohan Bhakri,Raj Kiran,Shoma Anand,Javed Khan
3822,7633,Khooni Murdaa,1989,127.0,Horror,4.1,39,Mohan Bhakri,Deepak Parashar,Javed Khan,Sripradha
3823,7635,Khooni Panja,1991,130.0,Horror,5.5,41,Vinod Talwar,Anil Dhawan,Jagdeep,Javed Khan
3824,7636,Khooni Raat,1991,133.43912352005654,Horror,5.2,26,Beena Banerjee,Saahil Chadha,Huma Khan,Javed Khan
3825,7644,Khopdi: The Skull,1999,97.0,Horror,2.8,8,Ramesh U. Lakhiani,Rajesh Bakshi,Shakti Kapoor,Sapna Sappu
3826,7645,Khosla Ka Ghosla!,2006,135.0,"Comedy, Crime, Drama",8.3,22723,Dibakar Banerjee,Anupam Kher,Boman Irani,Parvin Dabas
3827,7647,Khota Paisa,1958,145.0,Drama,4.7,7,M. Sadiq,Johnny Walker,Shyama,Jeevan
3828,7648,Khote Sikkay,1974,132.0,"Action, Crime, Drama",6.2,109,Narendra Bedi,Feroz Khan,Rehana Sultan,Danny Denzongpa
3829,7649,Khote Sikkey,1998,133.43912352005654,Crime,4.7,15,Partho Ghosh,Ayub Khan,Madhoo,Atul Agnihotri
3830,7652,Khoya,2015,82.0,Drama,7.5,77,Sami Khan,Rupak Ginn,Ravi Khanvilkar,Stephen McHattie
3831,7653,Khoya Khoya Chand,2007,131.0,"Drama, Romance",6.3,527,Sudhir Mishra,Shiney Ahuja,Soha Ali Khan,Rajat Kapoor
3832,7654,Khubsoorat,1980,126.0,"Comedy, Drama, Family",7.6,1621,Hrishikesh Mukherjee,Ashok Kumar,Rekha,Rakesh Roshan
3833,7660,Khuda Gawah,1992,193.0,"Action, Adventure, Drama",6.5,1879,Mukul Anand,Amitabh Bachchan,Sridevi,Nagarjuna Akkineni
3834,7661,Khuda Haafiz,2020,133.0,"Action, Adventure, Drama",7.4,16142,Faruk Kabir,Vidyut Jammwal,Shivaleeka Oberoi,Annu Kapoor
3835,7663,Khuda Hafiz,1983,91.0,Drama,8.1,27,Kidar Nath Sharma,Ratna Bhooshan,Shibana Dutta,Urmila Matondkar
3836,7665,Khuda Kasam,1981,133.43912352005654,"Drama, Family, Romance",5.5,31,Lekh Tandon,Vinod Khanna,Tina Ambani,Ajit
3837,7666,Khuda Kasam,2010,160.0,"Action, Crime, Drama",3.2,100,K.C. Bokadia,Sunny Deol,Tabu,Beena Banerjee
3838,7670,Khudai,1994,133.43912352005654,Drama,5.9,23,Johny Bakshi,Rajesh Khanna,Madhavi,Deepika Chikhalia
3839,7673,Khud-Daar,1982,169.0,"Action, Drama",6.9,365,Ravi Tandon,Sanjeev Kumar,Amitabh Bachchan,Vinod Mehra
3840,7674,Khuddar,1994,167.0,"Action, Drama, Thriller",5.1,330,Iqbal Durrani,Govinda,Karisma Kapoor,Shakti Kapoor
3841,7675,Khudgarz,1987,158.0,Drama,5.8,293,Rakesh Roshan,Jeetendra,Shatrughan Sinha,Bhanupriya
3842,7676,Khufia Mahal,1964,140.0,"Adventure, Comedy, Drama",5.8,9,Aakkoo,Paidi Jairaj,Chitra,Mohan Sherry
3843,7677,Khul Ja Sim Sim,1956,133.43912352005654,Action,5.6,5,Helen,Hiralal,Krishna Kumari,Mahipal
3844,7679,Khule-Aam,1992,155.0,Action,5.8,17,Arun Dutt,Dharmendra,Shammi Kapoor,Neelam Kothari
3845,7680,Khuli Khidki,1989,133.43912352005654,Crime,3.5,13,P. Chandrakumar,Abhilasha,Arjun,Gajendra Chauhan
3846,7681,Khullam Khulla Pyaar Karen,2005,155.0,Comedy,4.1,320,Harmesh Malhotra,Govinda,Preity Zinta,Prem Chopra
3847,7690,Khushboo,1975,132.0,"Drama, Romance",7.1,254,Gulzar,Jeetendra,Hema Malini,Durga Khote
3848,7693,Khushboo: The Fragraance of Love,2008,133.43912352005654,"Comedy, Drama, Romance",3.7,23,Rajesh Ram Singh,Rishi Rehan,Avantika,Thomas Tevana
3849,7694,Khushi,2003,161.0,"Action, Comedy, Drama",4.4,1565,S.J. Suryah,Sunil Kumar Agrawal,Fardeen Khan,Kareena Kapoor
3850,7696,Khwaab,1997,120.0,Drama,4.6,7,Azhar Hussain,Manisha Koirala,Gulshan Grover,Anupam Kher
3851,7697,Khwaabb,2014,90.0,"Drama, Romance, Sport",5.5,68,Zaid Ali Khan,Simer Motiani,Navdip Singh,Bajrangbali Singh
3852,7698,Khwab,1980,115.0,"Crime, Drama, Romance",5.9,27,Shakti Samanta,Yogeeta Bali,Birbal,Mithun Chakraborty
3853,7700,Khwab Sare Jhootey,2020,100.0,Drama,7.8,8,Deepak Baldev,Ajay Gautam,Harsh Kumar,Madhu Narayan
3854,7701,Khwahish,2003,152.0,"Drama, Romance, Musical",4.1,197,Govind Menon,Himanshu Malik,Mallika Sherawat,Shivaji Satam
3855,7703,Ki & Ka,2016,126.0,"Comedy, Romance",5.8,5407,R. Balki,Amitabh Bachchan,Arjun Kapoor,Kareena Kapoor
3856,7705,Kick,2014,146.0,"Action, Comedy, Crime",5.3,26761,Sajid Nadiadwala,Salman Khan,Jacqueline Fernandez,Nawazuddin Siddiqui
3857,7711,Kidnap,2008,135.0,"Action, Crime, Drama",4.6,2328,Sanjay Gadhvi,Sanjay Dutt,Imran Khan,Minissha Lamba
3858,7714,Kill Dil,2014,127.0,"Action, Comedy, Drama",4.3,3927,Shaad Ali,Ranveer Singh,Ali Zafar,Parineeti Chopra
3859,7716,Killer,1992,160.0,"Action, Crime, Drama",6.3,124,Fazil,Nagarjuna Akkineni,Nagma,Sharada
3860,7719,Kinara,1977,139.0,"Drama, Romance",6.7,118,Gulzar,Jeetendra,Hema Malini,Dharmendra
3861,7720,Kinare Kinare,1963,111.0,"Drama, Romance",7.1,46,Chetan Anand,Dev Anand,Meena Kumari,Chetan Anand
3862,7723,King Kong,1962,142.0,"Action, Adventure, Comedy",6.3,38,Babubhai Mistry,Kumkum,Dara Singh,Chandrashekhar
3863,7725,King Uncle,1993,171.0,"Comedy, Drama, Family",5.1,2735,Rakesh Roshan,Jackie Shroff,Shah Rukh Khan,Nagma
3864,7730,Kirayadar,1986,146.0,"Comedy, Drama",6.3,79,Basu Chatterjee,Raj Babbar,Padmini Kolhapure,Utpal Dutt
3865,7733,Kirket,2019,132.0,"Drama, Sport",7.5,270,Yogendra Singh,Kirti Azad,Sonam Chhabra,Sonu Jha
3866,7736,Kis Kaam Ke Yeh Rishte,1995,133.43912352005654,Family,5.7,6,B.R. Ishara,Rajesh Khanna,Swapna,Shafi Inamdar
3867,7738,Kis Kis Ki Kismat,2004,142.0,"Comedy, Drama, Romance",2.5,140,Govind Menon,Mallika Sherawat,Rati Agnihotri,Kurush Deboo
3868,7739,Kis Kisko Pyaar Karoon,2015,133.0,"Comedy, Romance",5.7,5679,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Kapil Sharma,Simran Kaur Mundi
3869,7740,Kis Kiss Ka Kissa,2017,84.0,Drama,5.6,12,Sameer Patil,Manav Gohil,Asawari Joshi,Sandeep Kulkarni
3870,7742,Kisaan,2009,100.0,"Action, Crime, Drama",5.3,286,Puneet Sira,Jackie Shroff,Sohail Khan,Arbaaz Khan
3871,7743,Kisan Aur Bhagwan,1974,142.0,"Action, Comedy, Drama",6.1,15,Chandrakant,Dara Singh,Feroz Khan,Yogeeta Bali
3872,7744,Kisan Kanya,1937,137.0,Drama,6.3,12,Moti B. Gidwani,Padmadevi,Jillo,Ghulam Mohammed
3873,7745,Kishen Kanhaiya,1990,160.0,"Action, Comedy, Drama",5.9,618,Rakesh Roshan,Vikas Anand,Bindu,Madhuri Dixit
3874,7753,Kismat,1969,133.43912352005654,"Action, Adventure, Crime",5.9,39,Manmohan Desai,Biswajit Chatterjee,Babita Kapoor,Helen
3875,7754,Kismat,1995,149.0,"Musical, Family, Drama",5.1,70,Harmesh Malhotra,Rakhee Gulzar,Govinda,Mamta Kulkarni
3876,7755,Kismat,2004,143.0,"Action, Drama",3.7,451,Guddu Dhanoa,Bobby Deol,Priyanka Chopra Jonas,Kabir Bedi
3877,7758,Kismat Konnection,2008,153.0,"Comedy, Drama, Romance",5.2,5334,Aziz Mirza,Shahid Kapoor,Vidya Balan,Vishal Malhotra
3878,7759,Kisme Kitna Hai Dum,1992,133.43912352005654,Action,5.2,6,Mahendra Sandhu,Sadashiv Amrapurkar,Danny Denzongpa,Dan Dhanoa
3879,7760,Kismet,1943,143.0,Drama,7.4,93,Gyan Mukherjee,Ashok Kumar,Mumtaz Shanti,Shah Nawaz
3880,7762,Kismet,1980,133.43912352005654,"Action, Family, Musical",4.9,17,Bhisham Kohli,Mithun Chakraborty,Ranjeeta Kaur,Shakti Kapoor
3881,7763,Kismet Ka Khel,1956,137.0,"Action, Crime, Drama",6.1,10,Kishore Sahu,Sunil Dutt,Vyjayanthimala,Begum Para
3882,7765,Kismet Love Paisa Dilli,2012,129.0,"Adventure, Comedy, Crime",4.2,557,Sanjay M. Khanduri,Vivek Oberoi,Mallika Sherawat,Neha Dhupia
3883,7767,Kismetwala,1986,90.0,"Action, Drama",4.2,8,S.D. Narang,Mithun Chakraborty,Prem Chopra,Mohan Choti
3884,7769,Kisna: The Warrior Poet,2005,171.0,"Drama, Musical, Romance",4.5,1329,Subhash Ghai,Vivek Oberoi,Isha Sharvani,Antonia Bernath
3885,7770,Kiss Kis Ko,2004,119.0,Musical,4.6,20,Sharad Sharan,Chaitanya Bhosle,Sherrin Varghese,Bhumika Puri
3886,7774,Kissaa Kursee Kaa,1978,142.0,Drama,7.1,128,Amrit Nahata,Shabana Azmi,Raj Babbar,Chaman Bagga
3887,7775,Kisse Pyaar Karoon?,2009,123.0,"Action, Comedy, Crime",3.3,131,Ajay Chandhok,Arshad Warsi,Aashish Chaudhary,Yash Tonk
3888,7776,Kissebaaz,2019,122.0,"Action, Comedy, Crime",4.6,224,Annant Jaaitpaal,Pankaj Tripathi,Rahul Bagga,Anupriya Goenka
3889,7777,Kissi Se Na Kehna,1983,140.0,"Comedy, Romance",7.4,603,Hrishikesh Mukherjee,Farooq Shaikh,Deepti Naval,Utpal Dutt
3890,7778,Kitaab,1977,124.0,Drama,7.4,197,Gulzar,Uttam Kumar,Vidya Sinha,Shreeram Lagoo
3891,7781,Kites,2010,123.0,"Action, Drama, Romance",6.1,12605,Anurag Basu,Hrithik Roshan,Kabir Bedi,Bárbara Mori
3892,7782,Kitna Badal Gaya Insaan,1957,133.43912352005654,"Drama, Family",6.0,6,I.S. Johar,Ajit,Nalini Jaywant,I.S. Johar
3893,7783,Kitne Door... Kitne Paas,2002,146.0,"Comedy, Romance",4.5,299,Mehul Kumar,Fardeen Khan,Amrita Arora,Satish Shah
3894,7785,Kizhakku Kadarkarai Salai,2006,133.43912352005654,"Action, Crime, Drama",2.7,19,S.S. Stanley,Srikanth,Bhavana,Selvaraj
3895,7788,Knock Out,2010,117.0,"Action, Crime, Drama",6.0,2096,Mani Shankar,Sanjay Dutt,Irrfan Khan,Kangana Ranaut
3896,7792,Kohinoor,1960,151.0,"Action, Adventure, Comedy",6.8,150,S.U. Sunny,Dilip Kumar,Meena Kumari,Azim
3897,7793,Kohra,1993,173.0,"Mystery, Thriller",4.5,25,Partho Ghosh,Arman Kohli,Ayesha Jhulka,Pran
3898,7794,Kohraa,1964,153.0,"Drama, Musical, Mystery",6.7,134,Biren Nag,Biswajit Chatterjee,Waheeda Rehman,Lalita Pawar
3899,7795,Kohraam,1991,135.0,Action,5.5,26,Kuku Kohli,Sadashiv Amrapurkar,Mahesh Anand,Brahmachari
3900,7796,Kohram,1999,150.0,"Action, Comedy, Drama",5.4,603,Mehul Kumar,Amitabh Bachchan,Nana Patekar,Tabu
3901,7797,Koi Aap Sa: But Lovers Have to Be Friends,2005,142.0,"Comedy, Drama, Romance",5.2,232,Partho Mitra,Aftab Shivdasani,Anita Hassanandani Reddy,Dipannita Sharma
3902,7800,Koi Hai,2003,102.0,"Drama, Horror",2.4,9,Rajiv S. Ruia,Aman Verma,Shweta Menon,Rinku Ghosh
3903,7803,Koi Jaane Na,2021,141.0,Thriller,3.5,514,Amin Hajee,Kunal Kapoor,Amyra Dastur,Elli Avrram
3904,7804,Koi Jeeta Koi Haara,1976,124.0,"Drama, Romance",7.9,16,Samir Ganguly,Shashi Kapoor,Saira Banu,Farida Jalal
3905,7805,Koi Kisise Kum Nahin,1997,133.43912352005654,"Crime, Drama, Mystery",6.3,28,Raj N. Sippy,Milind Gunaji,Shalini Kapoor,Ravi Kishan
3906,7806,Koi Mere Dil Mein Hai,2005,128.0,"Drama, Romance",4.7,88,Deepak Ramsay,Dia Mirza,Sadashiv Amrapurkar,Raqesh Bapat
3907,7807,Koi Mere Dil Se Poochhe,2002,165.0,"Musical, Romance, Thriller",3.5,270,Vinay Shukla,Jaya Bachchan,Aftab Shivdasani,Sanjay Kapoor
3908,7809,Koi Sath Hai,2021,133.43912352005654,Horror,3.1,18,Mahaveer Shringi,Anwar Ali,Pratik Asnani,Sikandar Chauhan
3909,7810,Koi... Mil Gaya,2003,171.0,"Action, Drama, Romance",7.1,21982,Rakesh Roshan,Hrithik Roshan,Rekha,Preity Zinta
